#{"t_start": 1642059931.976555, "env_id": null}
r,l,t 
0,54,5602.420508
0,46,5602.586509
0,50,5602.736508
20,63,5602.93751
0,54,5603.118508
0,54,5603.290509
0,47,5603.445508
0,54,5603.604726
0,47,5603.752014
20,63,5603.963613
0,46,5604.101613
20,63,5604.30668
0,54,5604.484306
0,51,5604.643305
0,39,5604.764306
0,54,5604.937305
0,54,5605.110916
0,54,5605.291915
0,51,5605.455919
0,46,5605.601916
0,49,5605.762916
0,49,5605.931917
0,54,5606.122917
0,54,5606.295917
0,46,5606.461957
0,54,5606.632957
0,54,5606.809957
0,46,5606.951957
0,54,5607.136957
0,50,5607.293957
0,54,5607.475957
0,54,5607.641957
0,54,5607.813957
0,50,5607.964957
0,51,5608.129957
0,45,5608.263958
20,62,5608.466354
0,52,5608.633073
0,54,5608.792663
0,53,5608.958664
20,63,5609.158665
0,54,5609.333667
0,54,5609.506664
10,63,5609.704663
0,37,5609.822663
0,54,5609.995663
0,54,5610.160738
0,54,5610.332739
0,54,5610.498976
20,57,5610.688403
10,58,5610.915404
0,44,5611.050404
0,51,5611.212404
0,51,5611.377404
0,46,5611.521404
20,63,5611.722405
0,52,5611.885406
10,61,5612.083404
30,63,5612.290403
0,51,5612.459405
0,42,5612.583004
0,46,5612.733002
20,57,5612.904001
0,54,5613.076002
0,54,5613.255002
0,50,5613.439002
0,47,5613.594002
0,51,5613.761868
30,49,5613.916114
0,54,5614.092
10,63,5614.284998
0,45,5614.432999
20,54,5614.598434
10,58,5614.799435
0,46,5614.943434
0,54,5615.121581
30,62,5615.309581
0,54,5615.490582
20,59,5615.668581
0,48,5615.829581
0,51,5615.989581
0,48,5616.148581
0,45,5616.28358
10,63,5616.48458
0,54,5616.66496
0,54,5616.82596
0,43,5616.96196
0,45,5617.11596
30,63,5617.31796
0,54,5617.502961
0,54,5617.67696
20,63,5617.877961
0,51,5618.026959
0,54,5618.20696
0,47,5618.36796
20,63,5618.56596
0,54,5618.747468
20,53,5618.932697
30,63,5619.152697
0,54,5619.317698
0,54,5619.517698
0,51,5619.715697
0,54,5619.912699
0,54,5620.094185
10,57,5620.289181
0,48,5620.458183
20,62,5620.659182
0,48,5620.834022
0,38,5620.969023
0,51,5621.151022
0,54,5621.319021
0,46,5621.477608
0,54,5621.650951
40,63,5621.86595
0,54,5622.035949
0,46,5622.199951
0,46,5622.339952
0,54,5622.545955
0,52,5622.741146
0,42,5622.864726
20,63,5623.055727
0,50,5623.221727
0,46,5623.388726
0,54,5623.576726
0,47,5623.716441
0,54,5623.89131
0,54,5624.061313
0,40,5624.18731
10,55,5624.363311
40,63,5624.57231
20,63,5624.778904
0,51,5624.92586
0,54,5625.10766
0,48,5625.26166
0,46,5625.408658
0,46,5625.556993
0,54,5625.720659
10,63,5625.926661
0,52,5626.10166
10,57,5626.27666
0,46,5626.43766
0,47,5626.594661
10,63,5626.785221
0,50,5626.944795
0,54,5627.118795
0,53,5627.300796
0,43,5627.441795
0,54,5627.617795
0,54,5627.784795
0,54,5627.956797
0,54,5628.1298
0,54,5628.329795
0,53,5628.493797
20,63,5628.70118
0,54,5628.870519
0,50,5629.03252
0,54,5629.200519
0,51,5629.366519
0,54,5629.54552
0,54,5629.705519
0,54,5629.87452
0,54,5630.044519
0,54,5630.213681
0,54,5630.376681
0,54,5630.549682
0,46,5630.696682
0,46,5630.847682
0,54,5631.010504
0,54,5631.194504
10,63,5631.394505
10,63,5631.593505
0,54,5631.759505
20,63,5631.953506
0,63,5632.168504
20,56,5632.348504
0,54,5632.523504
0,51,5632.675504
0,49,5632.844504
0,53,5633.012361
0,50,5633.166363
0,51,5633.322362
0,46,5633.471363
0,48,5633.623944
0,54,5633.787122
0,54,5633.963123
0,47,5634.123122
0,50,5634.283122
30,58,5634.478123
0,54,5634.653123
0,54,5634.818122
0,47,5634.962123
0,54,5635.139931
20,63,5635.33393
20,56,5635.51793
0,41,5635.65193
0,51,5635.82893
0,54,5636.00193
20,63,5636.20893
0,48,5636.358932
0,54,5636.517929
0,54,5636.69093
0,46,5636.83693
0,54,5637.004932
0,48,5637.165182
0,54,5637.332181
0,49,5637.503182
0,46,5637.657183
0,48,5637.809183
0,42,5637.935181
0,50,5638.114182
0,54,5638.281181
0,52,5638.449181
0,45,5638.606185
0,50,5638.7632
20,55,5638.9382
0,53,5639.109766
20,52,5639.276346
0,47,5639.470346
0,54,5639.577347
0,54,5639.690346
0,54,5639.797347
0,54,5639.912347
0,54,5640.053915
0,54,5640.157487
0,54,5640.260488
0,54,5640.364487
0,54,5640.473487
0,54,5640.588487
0,54,5640.699488
0,54,5640.813489
0,54,5640.926487
0,54,5641.035487
0,54,5641.143636
0,54,5641.25821
0,54,5641.367212
0,54,5641.481212
0,54,5641.58821
20,50,5641.764209
0,54,5641.92521
20,59,5642.12521
0,54,5642.304209
0,54,5642.471209
0,54,5642.64721
0,45,5642.784209
0,49,5642.934209
0,54,5643.125211
10,58,5643.308393
0,46,5643.467393
0,54,5643.631989
20,63,5643.835575
0,52,5643.995575
20,61,5644.188575
0,52,5644.358575
0,54,5644.542576
0,52,5644.703576
0,50,5644.870575
0,53,5645.040576
0,40,5645.175801
0,54,5645.351537
0,46,5645.504539
0,54,5645.678538
0,42,5645.813537
10,52,5645.989538
0,54,5646.169537
0,48,5646.319537
20,63,5646.532538
20,55,5646.698538
20,57,5646.885538
0,54,5647.052538
0,54,5647.240113
0,46,5647.382867
0,54,5647.563868
0,49,5647.717868
0,54,5647.893867
0,54,5648.068868
30,63,5648.271868
0,54,5648.441867
20,57,5648.626443
0,54,5648.795191
0,51,5648.958193
0,54,5649.12719
0,54,5649.306799
0,54,5649.473732
0,54,5649.646734
40,49,5649.802732
0,54,5649.974732
0,46,5650.132759
0,54,5650.300759
0,54,5650.481758
0,54,5650.648759
0,54,5650.849759
0,38,5650.973758
20,63,5651.175759
0,54,5651.35832
0,47,5651.50544
0,43,5651.66344
0,48,5651.81844
0,53,5651.99244
0,40,5652.136441
0,54,5652.312439
0,53,5652.489442
0,51,5652.663439
0,42,5652.796439
20,55,5652.972439
0,54,5653.147439
20,57,5653.325439
0,46,5653.475267
0,54,5653.645061
10,58,5653.82362
0,48,5653.98562
0,54,5654.15362
0,54,5654.31862
0,50,5654.479621
0,46,5654.632621
0,54,5654.81162
0,54,5654.97462
0,54,5655.141374
0,52,5655.305375
0,51,5655.46956
0,54,5655.643935
30,62,5655.844936
0,49,5656.010934
100,68,5656.228935
0,52,5656.389935
0,50,5656.553934
0,42,5656.697935
0,50,5656.851936
0,41,5656.987934
10,55,5657.161934
0,51,5657.331935
0,54,5657.501935
0,48,5657.64866
0,48,5657.800659
0,54,5657.972659
0,54,5658.15366
0,47,5658.294659
0,49,5658.456659
0,33,5658.562659
0,47,5658.710888
0,54,5658.877529
30,63,5659.085528
0,54,5659.258529
20,56,5659.436529
0,48,5659.585191
0,46,5659.733202
0,54,5659.905204
0,40,5660.028203
0,54,5660.197788
20,62,5660.388788
0,46,5660.542788
10,58,5660.723788
0,50,5660.887788
20,63,5661.089789
0,54,5661.261788
0,54,5661.44879
0,40,5661.575789
0,54,5661.748213
0,54,5661.935214
0,54,5662.106215
0,45,5662.243214
0,53,5662.417212
0,52,5662.584215
0,54,5662.753214
0,53,5662.913214
0,54,5663.085216
10,59,5663.277214
0,46,5663.415214
0,50,5663.574215
0,48,5663.729379
10,55,5663.898125
20,60,5664.098125
0,51,5664.260125
20,63,5664.462124
0,54,5664.627125
20,58,5664.812124
0,46,5664.964124
0,54,5665.139157
10,55,5665.313554
0,54,5665.482553
0,49,5665.632553
0,54,5665.809741
0,54,5665.989741
0,54,5666.162743
0,54,5666.328741
0,51,5666.496741
40,63,5666.708742
0,54,5666.873742
0,54,5667.047742
0,54,5667.214741
0,47,5667.403741
0,48,5667.563742
0,53,5667.727308
0,54,5667.896423
0,54,5668.062423
0,53,5668.236425
0,50,5668.388423
0,54,5668.579424
20,62,5668.775617
20,63,5668.981616
0,44,5669.138617
0,54,5669.312616
0,54,5669.497617
0,54,5669.662618
0,48,5669.816208
20,59,5670.009208
0,54,5670.190769
0,54,5670.356767
0,54,5670.527768
20,60,5670.711769
0,46,5670.86477
0,49,5671.026768
0,54,5671.199768
20,63,5671.401769
0,51,5671.559768
0,54,5671.734768
0,54,5671.895998
0,54,5672.086999
0,54,5672.257998
0,54,5672.429997
0,48,5672.580997
10,56,5672.754997
0,54,5672.924997
20,48,5673.076997
0,54,5673.256997
20,63,5673.463997
0,49,5673.621686
10,63,5673.821466
0,54,5673.989314
0,54,5674.170313
0,54,5674.339312
10,63,5674.557314
0,46,5674.703313
20,63,5674.904313
0,54,5675.090492
0,47,5675.229493
0,54,5675.399492
0,50,5675.557493
0,48,5675.715492
0,54,5675.885492
0,54,5676.069674
20,63,5676.278674
0,54,5676.457675
0,53,5676.622674
0,52,5676.787674
0,40,5676.911674
0,50,5677.077674
0,54,5677.254673
0,54,5677.429673
0,46,5677.582674
0,54,5677.756673
20,57,5677.938675
20,63,5678.141559
0,53,5678.313559
0,54,5678.488559
0,54,5678.655775
0,54,5678.807347
20,62,5679.007346
0,43,5679.145346
20,63,5679.338346
0,54,5679.514348
30,57,5679.699347
0,54,5679.863346
0,53,5680.034412
50,55,5680.208995
0,48,5680.363996
0,51,5680.544996
10,58,5680.725997
10,63,5680.919998
0,54,5681.094996
0,54,5681.269995
0,54,5681.443996
0,52,5681.607199
0,48,5681.760779
0,53,5681.928779
0,52,5682.086584
0,47,5682.230664
20,55,5682.402664
0,54,5682.573663
0,53,5682.747664
0,54,5682.927663
30,63,5683.140668
20,56,5683.350667
10,63,5683.582663
10,57,5683.785225
0,51,5683.948222
10,55,5684.139247
0,46,5684.311247
10,56,5684.502249
0,48,5684.658247
0,53,5684.841247
20,63,5685.049248
0,46,5685.193184
0,54,5685.368184
0,48,5685.548185
0,54,5685.722183
0,50,5685.885182
0,40,5686.012182
0,47,5686.164304
0,48,5686.318401
0,54,5686.508401
0,51,5686.731401
0,48,5686.929402
0,46,5687.066401
0,54,5687.244401
0,54,5687.424401
0,48,5687.588401
0,54,5687.763402
0,54,5687.925401
0,54,5688.106401
0,53,5688.280751
0,54,5688.451751
0,49,5688.611324
10,63,5688.800497
0,50,5688.967495
0,44,5689.105495
0,50,5689.255495
0,52,5689.423495
0,54,5689.602495
0,54,5689.771496
0,50,5689.932496
10,63,5690.139154
20,61,5690.335508
0,45,5690.486507
40,54,5690.664508
20,63,5690.852508
0,54,5691.033508
20,63,5691.244508
0,54,5691.416507
0,41,5691.553508
0,51,5691.717509
0,40,5691.846509
0,54,5692.019507
0,48,5692.173508
0,54,5692.354277
50,54,5692.538276
0,54,5692.701277
0,54,5692.877277
0,54,5693.057276
0,52,5693.222276
0,54,5693.401277
0,54,5693.577283
0,47,5693.740423
0,54,5693.904001
0,54,5694.079001
0,52,5694.246001
10,58,5694.447417
0,46,5694.592418
0,44,5694.731417
0,54,5694.897417
0,52,5695.065006
0,54,5695.240005
0,54,5695.407004
0,54,5695.581004
0,50,5695.741004
0,53,5695.915005
0,45,5696.052005
0,46,5696.192005
20,56,5696.380004
0,54,5696.560699
0,54,5696.730698
20,58,5696.919698
0,50,5697.120699
30,57,5697.3107
0,54,5697.483699
0,49,5697.638699
0,54,5697.817699
0,51,5697.9777
0,54,5698.140698
30,63,5698.3427
0,54,5698.524257
0,54,5698.696517
0,48,5698.843731
0,48,5698.993731
0,54,5699.161731
0,49,5699.318731
0,54,5699.494731
0,51,5699.65673
0,54,5699.83073
0,54,5700.00573
20,63,5700.21431
0,54,5700.383309
0,49,5700.548677
20,63,5700.745677
0,51,5700.918678
20,61,5701.126677
0,49,5701.283678
0,54,5701.459679
0,54,5701.625677
0,46,5701.782677
0,49,5701.943678
0,45,5702.086676
0,50,5702.248677
0,54,5702.425678
0,54,5702.612846
0,54,5702.77585
0,54,5702.956847
0,43,5703.098846
0,51,5703.261846
10,56,5703.451848
20,63,5703.657444
0,54,5703.828346
10,62,5704.022346
0,51,5704.198345
0,52,5704.358345
0,49,5704.523347
10,63,5704.727839
0,54,5704.89084
0,54,5705.073742
0,46,5705.235741
60,63,5705.443741
0,54,5705.615743
0,51,5705.771742
0,50,5705.930741
0,50,5706.11374
0,47,5706.262741
0,49,5706.417741
0,48,5706.572741
0,51,5706.735485
0,54,5706.908486
0,54,5707.081486
0,49,5707.237487
0,45,5707.426485
0,54,5707.587486
0,54,5707.766485
0,48,5707.923485
0,54,5708.093485
0,51,5708.260485
0,52,5708.423485
0,51,5708.579486
10,63,5708.78038
0,53,5708.949381
0,54,5709.124381
0,49,5709.27738
0,54,5709.461381
10,63,5709.662381
0,54,5709.821379
0,48,5709.97038
0,54,5710.170154
10,63,5710.370152
10,63,5710.580152
0,47,5710.740712
0,54,5710.912341
0,54,5711.08534
0,54,5711.25434
0,38,5711.38034
0,54,5711.560339
0,54,5711.728339
20,63,5711.93134
0,50,5712.083339
0,54,5712.260339
0,50,5712.426339
0,54,5712.592341
0,47,5712.732339
0,47,5712.883607
0,53,5713.052609
0,46,5713.201608
20,63,5713.404607
0,51,5713.562607
0,48,5713.704172
0,44,5713.842312
0,54,5714.008311
0,47,5714.166311
0,52,5714.327312
30,63,5714.516312
0,54,5714.688311
0,52,5714.853276
0,51,5715.020276
0,54,5715.193357
0,43,5715.329357
0,54,5715.497355
0,53,5715.670356
20,62,5715.859355
0,54,5716.030356
20,49,5716.197355
0,54,5716.369355
0,49,5716.532356
20,57,5716.712355
0,46,5716.867442
0,40,5717.036593
0,54,5717.267593
0,54,5717.467594
0,54,5717.698592
0,46,5717.888593
0,54,5718.112593
0,48,5718.296593
0,54,5718.517593
0,50,5718.716151
20,63,5718.972577
0,45,5719.134576
0,42,5719.299576
0,49,5719.507577
20,63,5719.727577
0,54,5719.935577
0,44,5720.096328
20,59,5720.333328
20,63,5720.557327
0,54,5720.728328
0,54,5720.926976
20,63,5721.135389
0,54,5721.31339
0,52,5721.487389
0,54,5721.66039
0,54,5721.834391
0,47,5721.97239
0,50,5722.139389
0,54,5722.30439
0,54,5722.49039
20,46,5722.63039
0,53,5722.80339
20,63,5723.005059
0,53,5723.181326
10,63,5723.368326
0,54,5723.548325
0,51,5723.715365
0,49,5723.86494
0,54,5724.02294
0,54,5724.19994
0,44,5724.350941
0,54,5724.52994
20,52,5724.691941
0,44,5724.82694
20,57,5725.018941
0,52,5725.194218
0,54,5725.356218
0,54,5725.548218
0,54,5725.716222
20,60,5725.903217
0,53,5726.083218
0,52,5726.243218
0,54,5726.429218
0,48,5726.588217
0,53,5726.751217
0,53,5726.913217
0,44,5727.087346
20,61,5727.338162
0,42,5727.503162
0,43,5727.665161
0,54,5727.866161
0,52,5728.081163
0,53,5728.269161
0,51,5728.465161
0,53,5728.677728
20,63,5728.927462
0,54,5729.158144
0,53,5729.370145
10,57,5729.600144
0,48,5729.801144
0,50,5730.000144
0,48,5730.203732
0,52,5730.41773
0,54,5730.603732
0,54,5730.768731
0,51,5730.92873
0,47,5731.11973
0,54,5731.298434
0,54,5731.466436
0,54,5731.641434
0,51,5731.812436
0,54,5731.976434
10,60,5732.170435
0,54,5732.350435
0,46,5732.502434
0,54,5732.671434
20,56,5732.851434
0,43,5732.978434
0,53,5733.162434
0,33,5733.262623
0,48,5733.417622
0,50,5733.568625
0,46,5733.724213
0,54,5733.886804
0,54,5734.065804
0,50,5734.214805
0,46,5734.365805
0,49,5734.514804
0,54,5734.686804
0,52,5734.852806
10,55,5735.030804
0,49,5735.199416
0,46,5735.341791
0,47,5735.494792
0,46,5735.647791
20,63,5735.849791
0,49,5736.007792
10,58,5736.201792
30,51,5736.379791
20,63,5736.584792
0,54,5736.756791
0,48,5736.903791
0,54,5737.082792
0,54,5737.258792
0,54,5737.422959
0,54,5737.602958
0,53,5737.768958
0,54,5737.93396
20,63,5738.118959
40,56,5738.303958
0,54,5738.486959
0,48,5738.634772
0,48,5738.784399
0,51,5738.947394
0,54,5739.121395
30,57,5739.310394
20,53,5739.49809
0,54,5739.660088
0,51,5739.832089
0,54,5739.999089
0,48,5740.149645
20,63,5740.349644
0,54,5740.541646
0,54,5740.702645
0,54,5740.873644
0,41,5741.001644
20,63,5741.227644
0,54,5741.389644
0,54,5741.574843
0,53,5741.736259
0,46,5741.884899
0,54,5742.068899
0,54,5742.265898
0,51,5742.440901
0,54,5742.618899
0,49,5742.7769
0,54,5742.936899
0,46,5743.093901
0,49,5743.251899
0,53,5743.414899
0,46,5743.570825
0,42,5743.697698
0,52,5743.86477
20,63,5744.06477
0,54,5744.24477
20,53,5744.40977
0,43,5744.548771
0,54,5744.71577
20,59,5744.89977
0,54,5745.06105
0,54,5745.239051
0,54,5745.420049
10,63,5745.619472
40,55,5745.798471
50,56,5745.985471
0,54,5746.156471
0,52,5746.321472
0,53,5746.498471
30,60,5746.700472
0,54,5746.905471
0,50,5747.061471
20,53,5747.228471
0,54,5747.397471
0,54,5747.571553
20,63,5747.770555
0,47,5747.914555
0,46,5748.068554
0,50,5748.224555
0,48,5748.368556
0,52,5748.532554
20,61,5748.743444
0,54,5748.909084
10,50,5749.073084
0,54,5749.242085
0,54,5749.422085
0,45,5749.569084
30,60,5749.755187
0,54,5749.922187
0,52,5750.088771
0,54,5750.254772
0,48,5750.41177
0,52,5750.574774
30,63,5750.780772
0,53,5750.947772
0,54,5751.122772
0,54,5751.296772
20,53,5751.488771
0,54,5751.659613
0,46,5751.797613
0,52,5751.956614
0,54,5752.131615
0,54,5752.296613
0,48,5752.452614
0,54,5752.631614
0,39,5752.757613
0,54,5752.933614
0,54,5753.102613
0,48,5753.252613
0,46,5753.403613
0,54,5753.571613
0,42,5753.710098
0,49,5753.858765
0,54,5754.036766
0,54,5754.203764
0,54,5754.375765
0,54,5754.548764
0,48,5754.703765
0,54,5754.877764
0,48,5755.026764
0,54,5755.190327
20,63,5755.391328
20,63,5755.599327
0,46,5755.732837
0,54,5755.902838
0,54,5756.081838
10,60,5756.279837
0,47,5756.437838
0,46,5756.592839
0,54,5756.768838
0,47,5756.915839
0,54,5757.088837
0,50,5757.250839
0,54,5757.430838
0,51,5757.594837
0,46,5757.737838
0,54,5757.910107
0,54,5758.078108
0,46,5758.227108
0,49,5758.379108
0,54,5758.564108
10,61,5758.775354
0,48,5758.923354
0,54,5759.082353
0,54,5759.260353
0,49,5759.419354
0,42,5759.562352
0,50,5759.717353
0,54,5759.889551
0,54,5760.05555
0,50,5760.216357
10,63,5760.409357
0,54,5760.589357
10,56,5760.772357
0,44,5760.912357
0,54,5761.076357
0,54,5761.251358
0,48,5761.415356
0,44,5761.557357
0,54,5761.718357
0,54,5761.892591
0,54,5762.056592
20,63,5762.258592
0,54,5762.425591
0,54,5762.582592
0,54,5762.758591
0,54,5762.915591
0,54,5763.089591
10,61,5763.283592
0,48,5763.451591
0,54,5763.622202
20,62,5763.83196
0,54,5764.000959
0,54,5764.178958
0,51,5764.34096
0,54,5764.514958
0,54,5764.679959
0,54,5764.851958
0,52,5765.010958
0,54,5765.184135
0,54,5765.355134
0,54,5765.535135
0,54,5765.702134
0,48,5765.854136
0,54,5766.027242
0,51,5766.187241
20,57,5766.366241
0,54,5766.54024
0,54,5766.717241
0,45,5766.86324
0,54,5767.02624
0,46,5767.17524
